Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,11/14/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
United Arab Emirates,ARE,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97554285065,1.00628E+11,1.23682E+11,1.54039E+11,1.71726E+11,1.91528E+11,2.08444E+11,2.34364E+11,2.24288E+11,2.25275E+11,2.76618E+11,3.24899E+11,3.44697E+11,3.50909E+11,3.69124E+11,3.81693E+11,3.83447E+11
United Arab Emirates,ARE,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86516E+11,1.99647E+11,2.5538E+11,3.451E+11,4.48305E+11,5.59813E+11,6.8562E+11,9.13748E+11,7.41694E+11,8.27322E+11,1.15623E+12,1.38012E+12,1.44172E+12,1.46742E+12,1.3267E+12,1.3244E+12,1.4104E+12
United Arab Emirates,ARE,Exports of goods and services (current US$),NE.EXP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50787202178,54362695711,69538461538,93968686181,1.22071E+11,1.52434E+11,1.8669E+11,2.48808E+11,2.01959E+11,2.25275E+11,3.14834E+11,3.75798E+11,3.92571E+11,3.9957E+11,3.61253E+11,3.60626E+11,3.84044E+11
United Arab Emirates,ARE,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.54612927,94.06496405,90.45377106,89.48709211,84.38225521,82.21504114,92.02995787,90.77776662,94.15530863,85.83304205,72.23465062,64.49838771,64.27809614,69.82015115,73.4803471,74.7416202,72.04284391
United Arab Emirates,ARE,Gross national expenditure (constant LCU),NE.DAB.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.83161E+11,7.23535E+11,7.47118E+11,8.07479E+11,8.45411E+11,9.57451E+11,1.1221E+12,1.22103E+12,1.04368E+12,9.13473E+11,9.02745E+11,8.43323E+11,8.98722E+11,1.02117E+12,9.62769E+11,9.82713E+11,9.78067E+11
United Arab Emirates,ARE,Gross national expenditure (constant 2010 US$),NE.DAB.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86021E+11,1.97014E+11,2.03436E+11,2.19872E+11,2.302E+11,2.60708E+11,3.05542E+11,3.3248E+11,2.84187E+11,2.48733E+11,2.45812E+11,2.29632E+11,2.44717E+11,2.78058E+11,2.62156E+11,2.67587E+11,2.66322E+11
United Arab Emirates,ARE,Gross national expenditure (current LCU),NE.DAB.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.47336E+11,3.79364E+11,4.13069E+11,4.85812E+11,5.59722E+11,6.70647E+11,8.71705E+11,1.05173E+12,8.76728E+11,9.13473E+11,9.30253E+11,8.87294E+11,9.20893E+11,1.0337E+12,9.6645E+11,9.80048E+11,1.01221E+12
United Arab Emirates,ARE,Gross national expenditure (current US$),NE.DAB.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94577535739,1.03299E+11,1.12476E+11,1.32284E+11,1.52409E+11,1.82613E+11,2.3736E+11,2.86381E+11,2.38728E+11,2.48733E+11,2.53302E+11,2.41605E+11,2.50754E+11,2.81471E+11,2.63159E+11,2.66861E+11,2.75618E+11
United Arab Emirates,ARE,Gross national expenditure deflator (base year varies by country),NE.DAB.DEFL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.84251194,52.43201745,55.28834207,60.16401262,66.20707563,70.04501297,77.6850028,86.13477355,84.0038564,100,103.0471506,105.2140165,102.4669475,101.227418,100.3823347,99.72881197,103.4904562
United Arab Emirates,ARE,Final consumption expenditure (% of GDP),NE.CON.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.04341455,71.51921646,68.32427485,69.50864364,64.21554734,62.94452896,66.93633954,65.67968153,62.52164824,58.75118864,49.04439359,42.58623347,44.99242673,47.62222218,47.80889731,48.71214294,47.23115259
United Arab Emirates,ARE,Final consumption expenditure (constant LCU),NE.CON.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.50518E+11,5.83514E+11,5.9743E+11,6.53467E+11,6.63332E+11,7.48317E+11,8.30493E+11,9.29353E+11,7.25926E+11,6.25256E+11,6.18852E+11,5.62312E+11,6.21597E+11,6.80023E+11,5.75096E+11,5.80352E+11,5.79677E+11
United Arab Emirates,ARE,Final consumption expenditure (annual % growth),NE.CON.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.993637551,2.384902208,9.379666001,1.509602635,12.81190512,10.9814033,11.90374421,-21.88907259,-13.86783808,-1.024220479,-9.136271677,10.54307929,9.399337513,-15.42991928,0.913934369,-0.116308723
United Arab Emirates,ARE,Final consumption expenditure (constant 2010 US$),NE.CON.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49903E+11,1.58887E+11,1.62677E+11,1.77935E+11,1.80621E+11,2.03762E+11,2.26138E+11,2.53057E+11,1.97665E+11,1.70254E+11,1.6851E+11,1.53114E+11,1.69257E+11,1.85166E+11,1.56595E+11,1.58026E+11,1.57843E+11
United Arab Emirates,ARE,Final consumption expenditure (current LCU),NE.CON.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.61959E+11,2.88437E+11,3.12011E+11,3.77352E+11,4.25952E+11,5.13453E+11,6.34019E+11,7.60952E+11,5.82172E+11,6.25256E+11,6.31604E+11,5.85852E+11,6.44593E+11,7.05057E+11,6.28807E+11,6.38737E+11,6.63601E+11
United Arab Emirates,ARE,Final consumption expenditure (current US$),NE.CON.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71329884275,78539686862,84958747447,1.02751E+11,1.15984E+11,1.3981E+11,1.7264E+11,2.07203E+11,1.58522E+11,1.70254E+11,1.71982E+11,1.59524E+11,1.75519E+11,1.91983E+11,1.7122E+11,1.73924E+11,1.80695E+11
United Arab Emirates,ARE,Households and NPISHs final consumption expenditure (% of GDP),NE.CON.PRVT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.12938969,61.37267543,58.57395623,60.76185564,56.34297982,56.02673947,60.20331568,58.38282145,52.28755854,48.72012433,39.09106933,32.85580119,34.00797113,36.6903948,35.38031904,36.18560333,34.91342036
United Arab Emirates,ARE,"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)",NE.CON.PRVT.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.77662E+11,1.88685E+11,1.9245E+11,2.14431E+11,2.20153E+11,2.53716E+11,2.84927E+11,3.18866E+11,2.29544E+11,1.92434E+11,1.85203E+11,1.65181E+11,1.73785E+11,1.95196E+11,1.57957E+11,1.60536E+11,1.58431E+11
United Arab Emirates,ARE,"Households and NPISHs Final consumption expenditure, PPP (current international $)",NE.CON.PRVT.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24339E+11,2.46166E+11,1.73847E+11,1.86535E+11,1.85203E+11,1.68607E+11,1.82403E+11,2.01924E+11,1.66411E+11,1.69088E+11,
United Arab Emirates,ARE,"PPG, multilateral concessional (TDS, current US$)",DT.TDS.MLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Multilateral debt service (% of public and publicly guaranteed debt service),DT.TDS.MLAT.PG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, IDA (TDS, current US$)",DT.TDS.MIDA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, IBRD (TDS, current US$)",DT.TDS.MIBR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Public and publicly guaranteed debt service (% of exports of goods, services and primary income)",DT.TDS.DPPG.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Public and publicly guaranteed debt service (% of GNI),DT.TDS.DPPG.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Debt service (PPG and IMF only, % of exports of goods, services and primary income)",DT.TDS.DPPF.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Debt service on external debt, private nonguaranteed (PNG) (TDS, current US$)",DT.TDS.DPNG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,4.426020684,5.342408833,3.823173768,3.10593632,4.186848963,0.13301233,8.100647429,9.21994562,6.16832429,4.268472181,22.46294039,20.12137385,14.06419041,1.913519012,1.251686595,7.306196376,1.607560481,46.59698951,1.982958292,7.384143523,3.914104591,0.294406281,3.942683967,3.439579908,2.518054909,2.911465567,23.21667036,73.47900133,-7.228920028,-3.376910474,1.903047779,-3.888273556,-4.663001123,-4.60721979,-3.448296593,2.209227301,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Net ODA received (% of imports of goods, services and primary income)",DT.ODA.ODAT.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Net official development assistance received (constant 2015 US$),DT.ODA.ODAT.KD,4340000,5530000,4240000,3810000,4850000,120000,11030000,13180000,10440000,7510000,31250000,31040000,23290000,3430000,2360000,13980000,3340000,106880000,4110000,14990000,8470000,-310000,10400000,9740000,7890000,9350000,64950000,178690000,-18750000,-9990000,4410000,-11770000,-11850000,-12760000,-10010000,4840000,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Net official development assistance received (current US$),DT.ODA.ODAT.CD,410000,540000,430000,390000,580000,20000,1300000,1570000,1130000,870000,5290000,5610000,4680000,760000,590000,4050000,1040000,34860000,1690000,7030000,4080000,330000,4690000,4310000,3320000,4050000,34180000,114680000,-11970000,-5930000,3540000,-7660000,-9730000,-10170000,-8030000,5410000,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Net official aid received (constant 2015 US$),DT.ODA.OATL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7130000,2500000,5140000,4960000,5370000,4210000,6120000,6660000,6480000,,,,,,,,,,,,,
United Arab Emirates,ARE,Net official aid received (current US$),DT.ODA.OATL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6710000,1740000,3460000,3330000,3200000,2370000,3830000,4960000,5360000,,,,,,,,,,,,,
United Arab Emirates,ARE,Net official development assistance and official aid received (constant 2015 US$),DT.ODA.ALLD.KD,4620000,5880000,4590000,4100000,5200000,120000,11860000,14210000,11350000,8130000,34000000,34050000,25450000,3820000,2620000,15520000,3710000,118750000,4570000,17410000,9510000,-810000,11810000,11160000,9140000,10690000,76070000,209570000,-22150000,-11830000,4410000,-11770000,-11850000,-12760000,-10010000,4840000,6200000,2140000,4310000,4220000,4570000,3530000,5270000,5690000,5550000,,,,,,,,,,,,,
United Arab Emirates,ARE,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,410000,540000,430000,390000,580000,20000,1300000,1570000,1130000,870000,5290000,5610000,4680000,760000,590000,4050000,1040000,34860000,1690000,7030000,4080000,330000,4690000,4310000,3320000,4050000,34180000,114680000,-11970000,-5930000,3540000,-7660000,-9730000,-10170000,-8030000,5410000,6710000,1740000,3460000,3330000,3200000,2370000,3830000,4960000,5360000,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, private creditors (NTR, current US$)",DT.NTR.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, other private creditors (NTR, current US$)",DT.NTR.PROP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PNG, commercial banks and other creditors (NTR, current US$)",DT.NTR.PNGC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PNG, bonds (NTR, current US$)",DT.NTR.PNGB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, commercial banks (NTR, current US$)",DT.NTR.PCBK.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, bonds (NTR, current US$)",DT.NTR.PBND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, official creditors (NTR, current US$)",DT.NTR.OFFT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, multilateral concessional (NTR, current US$)",DT.NTR.MLTC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, multilateral (NTR, current US$)",DT.NTR.MLAT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, IDA (NTR, current US$)",DT.NTR.MIDA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"PPG, IBRD (NTR, current US$)",DT.NTR.MIBR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Net transfers on external debt, public and publicly guaranteed (PPG) (NTR, current US$)",DT.NTR.DPPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Net bilateral aid flows from DAC donors, European Union institutions (current US$)",DC.DAC.CECL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,,,50000,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Net bilateral aid flows from DAC donors, Belgium (current US$)",DC.DAC.BELL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,10000,10000,,10000,10000,30000,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Net bilateral aid flows from DAC donors, Austria (current US$)",DC.DAC.AUTL.CD,,,,,,,,,,,-170000,-180000,,,,,,150000,,,80000,180000,130000,70000,10000,-10000,-30000,-210000,-120000,,-20000,-20000,-10000,-20000,,10000,10000,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Net bilateral aid flows from DAC donors, Australia (current US$)",DC.DAC.AUSL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.71963764,66.26228305,47.59888244,21.07955723,16.00864855,17.71656815,34.22832414,66.63927784,27.92128824,21.92482706,17.9775563
United Arab Emirates,ARE,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.088773772,18.45719357,22.54868489,25.95277676,9.564831286,4.27882049,4.7923866,17.06703932,35.51213718,15.81558933,13.59741243,11.24903625
United Arab Emirates,ARE,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20187670000,47604080000,71135377000,65802580000,27717670000,15004370000,17951830000,66579810000,1.43163E+11,56641170000,48548890000,43036010000
United Arab Emirates,ARE,"Listed domestic companies, total",CM.MKT.LDOM.NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,104,104,108,107,117,120,125,125,127
United Arab Emirates,ARE,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.93258453,34.02944156,54.52392038,45.37491554,26.72818056,27.05030997,49.8623282,53.29009907,56.64348004,62.01833379,62.57266595
United Arab Emirates,ARE,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26205E+11,1.07354E+11,1.38244E+11,1.31491E+11,93726650000,1.01328E+11,1.94517E+11,2.14832E+11,2.0286E+11,2.21433E+11,2.39387E+11
United Arab Emirates,ARE,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.58615082,52.13160334,,24.57436717,-6.788801674,-16.47899811,24.21670835,29.59279172,12.74239256,-18.08718844,8.385729736,-1.990815604
United Arab Emirates,ARE,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Primary income on FDI, payments (current US$)",BX.KLT.DREM.CD.DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,,,,,,0.108351028,0.257273417,0.451274584,0.16453683,0.206818389,0.223951383,-0.034337775,0.203892014,0.106393608,0.407195241,-0.544187527,0.324685539,0.128404884,0.520707069,0.093548785,-0.22843531,0.050317964,0.239162943,0.721471949,0.105319789,0.608195467,0.408474867,0.294815986,0.340485312,-1.166835786,-0.485281533,1.14589217,0.086781366,3.422662713,6.767152113,6.034831061,5.765437532,5.500439718,1.604874609,0.447367364,3.035594892,2.039574748,2.55389516,2.503133911,2.746345355,2.387619324,2.690073105,2.706455239
United Arab Emirates,ARE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,7780000,6940000,10510000,3410000,1630000,15950000,49430000,112240000,39120000,64580000,97640000,-16940000,95060000,45540000,170240000,-220960000,110210000,46720000,188890000,38790000,-115820000,25940000,129720000,401320000,62460000,399850000,300520000,232430000,257660000,-985340000,-506330000,1183840000,95300000,4255956433,10003500000,10899931926,12805990470,14186521443,5062972005,1134288135,8796769641,7152095826,9566651351,9764914527,11071537020,8550901847,9604773257,10354223433
United Arab Emirates,ARE,"Travel services (% of service exports, BoP)",BX.GSR.TRVL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Transport services (% of service exports, BoP)",BX.GSR.TRAN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Insurance and financial services (% of service exports, BoP)",BX.GSR.INSF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,250000,,,50000,10000,20000,10000,20000,250000,250000,590000,550000,1040000,1130000,1690000,2510000,4010000,4190000,4190000,4030000,3130000,3320000,4720000,4650000,4850000,4250000,3650000,3530000,4280000,3180000,5510000,6340000,6700000,1050000,3010000,3330000,3030000,2090000,3470000,4510000,4410000,,,,,,,,,,,,,
United Arab Emirates,ARE,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,,,,,330000,,,1520000,1120000,850000,5450000,5770000,4430000,510000,0,1000000,0,32800000,0,20000,0,130000,0,0,40000,1030000,30000,1440000,0,0,30000,3770000,120000,0,80000,170000,10000,690000,450000,0,170000,280000,360000,450000,950000,,,,,,,,,,,,,
United Arab Emirates,ARE,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
